event_id,place_id,title,start_date,end_date,source_url,raw_description,ai_tags
76,28,[마포문화재단] 2026 M 초이스 창극 [살로메],2026-08-21,2026-08-23,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158297&menuNo=200008,[서울시 문화행사] 국악 | [마포문화재단] 2026 M 초이스 창극 [살로메],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
77,28,2026 케이피아에듀 연주프로젝트 [여름의공명],2026-08-21,2026-08-21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158596&menuNo=200008,[서울시 문화행사] 클래식 | 2026 케이피아에듀 연주프로젝트 [여름의공명],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
78,28,[라율 영재&영아티스트] 문예성 바이올린 독주회,2026-08-21,2026-08-21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158733&menuNo=200008,[서울시 문화행사] 독주/독창회 | [라율 영재&영아티스트] 문예성 바이올린 독주회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
79,28,[서울시립 서서울미술관] 미디어 작가전 《김희천: 두더지들》,2026-08-20,2026-11-08,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158763&menuNo=200009,[서울시 문화행사] 전시/미술 | [서울시립 서서울미술관] 미디어 작가전 《김희천: 두더지들》,family:0.8;couple:0.9;single:0.8;전시;문화;실시간행사
80,28,[마포문화재단] 인디스커버리 : CHALLENGE [STAGE 07-08],2026-08-20,2026-08-21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158555&menuNo=200008,[서울시 문화행사] 콘서트 | [마포문화재단] 인디스커버리 : CHALLENGE [STAGE 07-08],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
81,28,[서울시립교향악단] 2026 서울시향 얍 판 츠베덴의 레스피기 ‘로마의 소나무’ ① ②,2026-08-20,2026-08-21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158271&menuNo=200008,[서울시 문화행사] 클래식 | [서울시립교향악단] 2026 서울시향 얍 판 츠베덴의 레스피기 ‘로마의 소나무’ ① ②,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
82,28,[서울도서관] 2026년 생성형 AI 시민교육,2026-08-20,2026-08-20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158741&menuNo=200011,[서울시 문화행사] 교육/체험 | [서울도서관] 2026년 생성형 AI 시민교육,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
83,28,"[은평문화재단] 알테무지크서울 은평나음 《바흐, 시간의 몸짓》",2026-08-20,2026-08-20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158272&menuNo=200008,"[서울시 문화행사] 클래식 | [은평문화재단] 알테무지크서울 은평나음 《바흐, 시간의 몸짓》",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
84,28,[서울시립 북서울미술관] 《권병준: 내 마음속에 너는》 연계 워크숍 [우리도 해설사!],2026-08-19,2026-08-20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158777&menuNo=200011,[서울시 문화행사] 교육/체험 | [서울시립 북서울미술관] 《권병준: 내 마음속에 너는》 연계 워크숍 [우리도 해설사!],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
85,28,[서울갤러리] 런치 스테이지 [해금 솔로 아티스트 우하린],2026-08-19,2026-08-19,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158755&menuNo=200008,[서울시 문화행사] 국악 | [서울갤러리] 런치 스테이지 [해금 솔로 아티스트 우하린],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
86,28,[세종문화회관] 2026 누구나 클래식 with 수원시립교향악단,2026-08-18,2026-08-19,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158619&menuNo=200008,[서울시 문화행사] 클래식 | [세종문화회관] 2026 누구나 클래식 with 수원시립교향악단,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
87,28,[라율 영재&영아티스트] 박희영 첼로 독주회,2026-08-17,2026-08-17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158695&menuNo=200008,[서울시 문화행사] 클래식 | [라율 영재&영아티스트] 박희영 첼로 독주회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
88,28,썸머 무비 콘서트,2026-08-17,2026-08-17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158772&menuNo=200008,[서울시 문화행사] 클래식 | 썸머 무비 콘서트,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
89,28,[세종문화회관] 그렇게 바람이 불었고 나는 두 형을 먹었다. [이하느리 on Sync Next 26],2026-08-15,2026-08-17,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158697&menuNo=200013,[서울시 문화행사] 기타 | [세종문화회관] 그렇게 바람이 불었고 나는 두 형을 먹었다. [이하느리 on Sync Next 26],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
90,28,[서울갤러리] 런치 스테이지 [1인 오케스트라 로로컴퍼니],2026-08-15,2026-08-15,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158754&menuNo=200008,[서울시 문화행사] 콘서트 | [서울갤러리] 런치 스테이지 [1인 오케스트라 로로컴퍼니],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
91,28,2026 이럴때 이런음악 해설이 있는 청소년음악회 ,2026-08-14,2026-08-14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158626&menuNo=200008,[서울시 문화행사] 클래식 | 2026 이럴때 이런음악 해설이 있는 청소년음악회 ,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
92,28,[라율 영재&영아티스트] 신지우 비올라 독주회,2026-08-14,2026-08-14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158642&menuNo=200008,[서울시 문화행사] 클래식 | [라율 영재&영아티스트] 신지우 비올라 독주회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
93,28,"2026 지혜학교 [현실 속에서의 사유와  초탈, 장자를 만나다]",2026-08-13,2026-11-05,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158618&menuNo=200011,"[서울시 문화행사] 교육/체험 | 2026 지혜학교 [현실 속에서의 사유와  초탈, 장자를 만나다]",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
94,28,[서울시립 북서울미술관] 2026 타이틀 매치 《오인환 vs. 장서영: 휴먼 에러》,2026-08-13,2026-10-25,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158761&menuNo=200009,[서울시 문화행사] 전시/미술 | [서울시립 북서울미술관] 2026 타이틀 매치 《오인환 vs. 장서영: 휴먼 에러》,family:0.8;couple:0.9;single:0.8;전시;문화;실시간행사
95,28,[구로문화재단] 오류아트홀 8월 기획공연 '음악극 [시인의 사랑],2026-08-13,2026-08-14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158524&menuNo=200008,[서울시 문화행사] 뮤지컬/오페라 | [구로문화재단] 오류아트홀 8월 기획공연 '음악극 [시인의 사랑],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
96,28,"[구산동도서관마을] 이달의 인문학(8월) 「AI시대, 강력한 개인이 온다」구본권 저자와의 만남",2026-08-13,2026-08-13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158645&menuNo=200011,"[서울시 문화행사] 교육/체험 | [구산동도서관마을] 이달의 인문학(8월) 「AI시대, 강력한 개인이 온다」구본권 저자와의 만남",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
97,28,보훈가족과 서울시민이 함께하는 보훈음악회,2026-08-13,2026-08-13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158726&menuNo=200010,[서울시 문화행사] 축제-문화/예술 | 보훈가족과 서울시민이 함께하는 보훈음악회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
98,28,[라율 영재&영아티스트] 이소영 바이올린 독주회,2026-08-13,2026-08-13,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158620&menuNo=200008,[서울시 문화행사] 클래식 | [라율 영재&영아티스트] 이소영 바이올린 독주회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
99,28,"[여름, 낭독시즌] 봄 작가, 겨울 무대 낭독공연 2026",2026-08-12,2026-08-16,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158692&menuNo=200008,"[서울시 문화행사] 연극 | [여름, 낭독시즌] 봄 작가, 겨울 무대 낭독공연 2026",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
100,28,[서초문화재단] 어린이 공연 넌버벌 [네네네],2026-08-12,2026-08-14,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158632&menuNo=200008,[서울시 문화행사] 연극 | [서초문화재단] 어린이 공연 넌버벌 [네네네],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
101,28,[서울시립교향악단] 2026 서울시향 유럽 투어 프리뷰 콘서트: 베토벤 ‘합창’,2026-08-12,2026-08-12,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158270&menuNo=200008,[서울시 문화행사] 클래식 | [서울시립교향악단] 2026 서울시향 유럽 투어 프리뷰 콘서트: 베토벤 ‘합창’,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
102,28,김현희 해금풍류 Ⅵ [김영재류 해금산조],2026-08-12,2026-08-12,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158738&menuNo=200008,[서울시 문화행사] 국악 | 김현희 해금풍류 Ⅵ [김영재류 해금산조],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
103,28,[서울갤러리] 런치 스테이지 [기타리스트 HOOON],2026-08-12,2026-08-12,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158753&menuNo=200008,[서울시 문화행사] 콘서트 | [서울갤러리] 런치 스테이지 [기타리스트 HOOON],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
104,28,2026 까망돌어울마당 아트홀 정기 기획공연 [까망돌 칸타빌레] 8회차 창작집단 현인의 [더 클라운],2026-08-12,2026-08-12,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158781&menuNo=200008,[서울시 문화행사] 연극 | 2026 까망돌어울마당 아트홀 정기 기획공연 [까망돌 칸타빌레] 8회차 창작집단 현인의 [더 클라운],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
105,28,[구산동도서관마을] 2026년 구산동도서관마을 길 위의 인문학 [미술사 X 그림책 : 삶을 읽는 시선],2026-08-11,2026-10-27,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158472&menuNo=200011,[서울시 문화행사] 교육/체험 | [구산동도서관마을] 2026년 구산동도서관마을 길 위의 인문학 [미술사 X 그림책 : 삶을 읽는 시선],family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
106,28,[동대문문화재단] 2026년 생생 국가유산 사업 [지구를 지키는 선농단] - 도시농부학교(심화반),2026-08-11,2026-10-20,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158646&menuNo=200011,[서울시 문화행사] 교육/체험 | [동대문문화재단] 2026년 생생 국가유산 사업 [지구를 지키는 선농단] - 도시농부학교(심화반),family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
107,28,김인선 피아노 독주회 - 비극의 탄생,2026-08-11,2026-08-11,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158666&menuNo=200008,[서울시 문화행사] 독주/독창회 | 김인선 피아노 독주회 - 비극의 탄생,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
108,28,2026 청춘만발,2026-08-10,2026-08-21,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158597&menuNo=200008,[서울시 문화행사] 콘서트 | 2026 청춘만발,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
109,28,모스틀리 첼로 페스티벌 인 서울 2026 [Path] - Ⅰ One Way Only,2026-08-10,2026-08-10,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158606&menuNo=200008,[서울시 문화행사] 클래식 | 모스틀리 첼로 페스티벌 인 서울 2026 [Path] - Ⅰ One Way Only,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
110,28,앙상블 결의 함께하는 음악회 II: 낭만의 언어,2026-08-09,2026-08-09,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158690&menuNo=200008,[서울시 문화행사] 클래식 | 앙상블 결의 함께하는 음악회 II: 낭만의 언어,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
111,28,[마포구립서강도서관] 8월/어린이메이킹 [행복맘껏time] 두 번째 일요일은 해봄공간 오픈데이,2026-08-09,2026-08-09,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158728&menuNo=200011,[서울시 문화행사] 교육/체험 | [마포구립서강도서관] 8월/어린이메이킹 [행복맘껏time] 두 번째 일요일은 해봄공간 오픈데이,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
112,28,"[서울시립과학관] Grow up, Bio up! 생명, 제약 진로특강",2026-08-09,2026-08-09,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158682&menuNo=200011,"[서울시 문화행사] 교육/체험 | [서울시립과학관] Grow up, Bio up! 생명, 제약 진로특강",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
113,28,마에스트로 핑고와 떠나는 클래식 지구 한 바퀴,2026-08-08,2026-08-09,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158633&menuNo=200008,[서울시 문화행사] 클래식 | 마에스트로 핑고와 떠나는 클래식 지구 한 바퀴,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
114,28,[서울생활문화센터 체부] 체부 인사이트 No.3 협력강연 [항공 사진으로 본 서촌의 50년] 신민재 건축가,2026-08-08,2026-08-08,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158672&menuNo=200011,[서울시 문화행사] 교육/체험 | [서울생활문화센터 체부] 체부 인사이트 No.3 협력강연 [항공 사진으로 본 서촌의 50년] 신민재 건축가,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
115,28,[힙독클럽 X 서울아트책보고] 『이런 건 왜 또 기막히게 생각나서』 북토크 : 음악 덕후 아저씨 배순탁 음악,2026-08-08,2026-08-08,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158787&menuNo=200011,[서울시 문화행사] 교육/체험 | [힙독클럽 X 서울아트책보고] 『이런 건 왜 또 기막히게 생각나서』 북토크 : 음악 덕후 아저씨 배순탁 음악 평론가의 음감회,family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
116,28,"[서울문화예술교육센터 서초] 음악의 집 [8월, 음악가의 사적인 플레이리스트] 류이치 사카모토의 피아노 여정",2026-08-08,2026-08-08,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158503&menuNo=200011,"[서울시 문화행사] 교육/체험 | [서울문화예술교육센터 서초] 음악의 집 [8월, 음악가의 사적인 플레이리스트] 류이치 사카모토의 피아노 여정",family:0.8;couple:0.9;single:0.8;공연;문화;실시간행사
