source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,굿브랜딩북스,상시,성인 (개인 방문 적합),"(41946) 대구광역시 중구 달구벌대로447길 72-1 | 위도:35.86561079, 경도:128.6083915",무료입장 (도서 구매 별도),"[굿브랜딩북스] / 큐레이션 서점, 핸드드립 커피도 판매 / 운영정보: 평일개점마감시간 : 11:00~21:00토요일개점마감시간 : 11:00~21:00일요일개점마감시간 : 11:00~19:00, 휴무일 : 월요일 휴무: / 전화: 0534261765",https://map.naver.com/v5/search/%EA%B5%BF%EB%B8%8C%EB%9E%9C%EB%94%A9%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,다시서점 북터미널,상시,성인 (개인 방문 적합),"(07605) 서울특별시 강서구 양천로24길 113 지하1층 | 위도:37.56819751, 경도:126.8153705",무료입장 (도서 구매 별도),"[다시서점 북터미널] / 온라인몰 운영을 위한 공간. 매장은 3분 거리 방화대로 33길 13 1층 위치 , 카페 있음, 독립출판물 있음, 리뷰 있음 / 전화: 07043834869",https://map.naver.com/v5/search/%EB%8B%A4%EC%8B%9C%EC%84%9C%EC%A0%90%20%EB%B6%81%ED%84%B0%EB%AF%B8%EB%84%90,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,쓰다북스,상시,성인 (개인 방문 적합),"(46244) 부산광역시 금정구 금정로 197 쓰다북스 | 위도:35.24222827, 경도:129.0884612",무료입장 (도서 구매 별도),"[쓰다북스] / 캘리그라피관련 지류 용품과 책 판매, 카페를 즐길 수 있음 , 카페 있음, 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 11:00~18:00, 휴무일 : 심야책방,휴일책방 운영 / 전화: 0518025244",https://map.naver.com/v5/search/%EC%93%B0%EB%8B%A4%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,나락서점,상시,성인 (개인 방문 적합),"(48411) 부산광역시 남구 전포대로110번길 8 지하1층 | 위도:35.14645159, 경도:129.067344",무료입장 (도서 구매 별도),"[나락서점] / 독립출판물, 일반단행본 판매 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 15:00~20:00토요일개점마감시간 : 13:00~21:00일요일개점마감시간 : 13:00~21:00 / 전화: 050713218406",https://map.naver.com/v5/search/%EB%82%98%EB%9D%BD%EC%84%9C%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,숙희책방 파이데이아 동래지부,상시,성인 (개인 방문 적합),"(47864) 부산광역시 동래구 사직북로63번길 55 2층 1-1호 | 위도:35.1978674, 경도:129.0582055",무료입장 (도서 구매 별도),"[숙희책방 파이데이아 동래지부] / 독서모임이 있는 곳 , 카페 있음, 독립출판물 있음 / 전화: 050713479050",https://map.naver.com/v5/search/%EC%88%99%ED%9D%AC%EC%B1%85%EB%B0%A9%20%ED%8C%8C%EC%9D%B4%EB%8D%B0%EC%9D%B4%EC%95%84%20%EB%8F%99%EB%9E%98%EC%A7%80%EB%B6%80,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,동주 책방,상시,성인 (개인 방문 적합),"(48211) 부산광역시 수영구 과정로15번길 8-1 | 위도:35.17284851, 경도:129.1080787",무료입장 (도서 구매 별도),"[동주 책방] / 자연과학 전문 서점, 부설 숲생물연구소도 있음 , 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능, 헌책방 있음 / 운영정보: 평일개점마감시간 : 14:00~19:00토요일개점마감시간 : 14:00~19:00, 휴무일 : 화요일,일요일 휴무 / 전화: 01096690002",https://map.naver.com/v5/search/%EB%8F%99%EC%A3%BC%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,이솝우화,상시,성인 (개인 방문 적합),"(48302) 부산광역시 수영구 남천바다로15번길 40 | 위도:35.15104809, 경도:129.1135651",무료입장 (도서 구매 별도),"[이솝우화] / 광안리 앞 각종 소품들도 구비, 소규모 서점 , 카페 있음, 공간대여 가능 / 전화: 0212300000",https://map.naver.com/v5/search/%EC%9D%B4%EC%86%9D%EC%9A%B0%ED%99%94,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방오월,상시,성인 (개인 방문 적합),"(48947) 부산광역시 중구 광복중앙로33번길 16-7 1층 책방오월, 더 타로 | 위도:35.10239752, 경도:129.0293371",무료입장 (도서 구매 별도),"[책방오월] / 타로서점과 같이 운영중인 독립서점 , 주차 가능, 독립출판물 있음 / 전화: 050714650512",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%EC%98%A4%EC%9B%94,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,미묘북,상시,성인 (개인 방문 적합),"(48951) 부산광역시 중구 대청로126번길 28-1 | 위도:35.10038254, 경도:129.03432",무료입장 (도서 구매 별도),"[미묘북] / 사진집,화집,아트북 심야책방 , 주차 가능 / 운영정보: 평일개점마감시간 : 13:00~01:00, 휴무일 : 주말 및 공휴일 별도 공지 / 전화: 050713162890",https://map.naver.com/v5/search/%EB%AF%B8%EB%AC%98%EB%B6%81,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,주책공사,상시,성인 (개인 방문 적합),"(48930) 부산광역시 중구 대청로141번길 15-1 1층 | 위도:35.10423999, 경도:129.035063",무료입장 (도서 구매 별도),"[주책공사] / 커피와 책이 있는 문화복합공간 , 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 11:00~20:00토요일개점마감시간 : 11:00~20:00일요일개점마감시간 : 11:00~20:00, 휴무일 : 일요일 휴무 / 전화: 01085203530",https://map.naver.com/v5/search/%EC%A3%BC%EC%B1%85%EA%B3%B5%EC%82%AC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,여행하다,상시,성인 (개인 방문 적합),"(48930) 부산광역시 중구 대청로141번길 17 1층 | 위도:35.10435038, 경도:129.0350609",무료입장 (도서 구매 별도),"[여행하다] / 심리서 전문 독립서점, 타로점도 같이운영 , 주차 가능, 화장실 남녀 구분, 카페 있음 / 운영정보: 평일개점마감시간 : 10:00~22:00토요일개점마감시간 : 13:00~18:00일요일개점마감시간 : 13:00~18:00휴무일개점마감시간 : 13:00~18:00 / 전화: 050713214309",https://map.naver.com/v5/search/%EC%97%AC%ED%96%89%ED%95%98%EB%8B%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,맛있는 음식책방 눈누난나,상시,성인 (개인 방문 적합),"(16624) 경기도 수원시 권선구 매송고색로711번길 26 | 위도:37.25239721, 경도:126.981529",무료입장 (도서 구매 별도),"[맛있는 음식책방 눈누난나] / 음식관련 책과 빵과 음식관련 소품을 판매하는 서점 , 강연 가능 / 운영정보: 평일개점마감시간 : 13:00~20:00토요일개점마감시간 : 13:00~20:00, 휴무일 : 일요일 / 전화: 정보없음",https://map.naver.com/v5/search/%EB%A7%9B%EC%9E%88%EB%8A%94%20%EC%9D%8C%EC%8B%9D%EC%B1%85%EB%B0%A9%20%EB%88%88%EB%88%84%EB%82%9C%EB%82%98,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,그런의미에서,상시,성인 (개인 방문 적합),"(16525) 경기도 수원시 영통구 매여울로40번길 42-2 1층 102호 | 위도:37.27245158, 경도:127.047325",무료입장 (도서 구매 별도),"[그런의미에서] / 다양한 국내외도서 취급 , 카페 있음, 독립출판물 있음 / 운영정보: 토요일개점마감시간 : 13:00~20:00일요일개점마감시간 : 13:00~19:00 / 전화: 01064805534",https://map.naver.com/v5/search/%EA%B7%B8%EB%9F%B0%EC%9D%98%EB%AF%B8%EC%97%90%EC%84%9C,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,나인빌리지북스,상시,성인 (개인 방문 적합),"(11936) 경기도 구리시 아차산로432번길 4 1층 나인빌리지북스 | 위도:37.59339791, 경도:127.1315991",무료입장 (도서 구매 별도),"[나인빌리지북스] / 독립출판물 취급 전문 서점 , 독립출판물 있음, 독서모임 가능 / 운영정보: 평일개점마감시간 : 18:00~21:00토요일개점마감시간 : 12:00~19:00일요일개점마감시간 : 12:00~19:00, 휴무일 : 월요일, 화요일 / 전화: 01062403643",https://map.naver.com/v5/search/%EB%82%98%EC%9D%B8%EB%B9%8C%EB%A6%AC%EC%A7%80%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,서로의공간,상시,성인 (개인 방문 적합),"(11935) 경기도 구리시 안골로8번길 67 101호 | 위도:37.59458383, 경도:127.1329066",무료입장 (도서 구매 별도),"[서로의공간] / 독립출판물을 소개하고 판매하는 식물 서점 , 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 12:00~19:00토요일개점마감시간 : 12:00~20:00일요일개점마감시간 : 12:00~20:00, 휴무일 : 월요일 / 전화: 01020870187",https://map.naver.com/v5/search/%EC%84%9C%EB%A1%9C%EC%9D%98%EA%B3%B5%EA%B0%84,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,밸류브릿지터무니책방,상시,성인 (개인 방문 적합),"(15806) 경기도 군포시 금산로 84 1층 | 위도:37.36957653, 경도:126.9376917",무료입장 (도서 구매 별도),"[밸류브릿지터무니책방] / 책방/갤러리/카페/세미나 공간이 함께 있는 책공간 , 공간대여 가능, 독립출판물 있음, 북토크 가능, 독서모임 가능,강연 가능 / 운영정보: 평일개점마감시간 : 11:30~21:00토요일개점마감시간 : 11:30~21:00일요일개점마감시간 : 13:30~19:00, 휴무일 : 월요일 / 전화: 0313961693",https://map.naver.com/v5/search/%EB%B0%B8%EB%A5%98%EB%B8%8C%EB%A6%BF%EC%A7%80%ED%84%B0%EB%AC%B4%EB%8B%88%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책읽는방,상시,성인 (개인 방문 적합),"(15833) 경기도 군포시 오금로134번안길 5 102호 | 위도:37.35907488, 경도:126.9411175",무료입장 (도서 구매 별도),"[책읽는방] / 인문학서적 중심 독립책방 , 카페 있음, 독립출판물 있음, 독서모임 가능 / 전화: 01064137035",https://map.naver.com/v5/search/%EC%B1%85%EC%9D%BD%EB%8A%94%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,게으른정원,상시,성인 (개인 방문 적합),"(10106) 경기도 김포시 북변중로 51-1 2층 | 위도:37.62598096, 경도:126.7107358",무료입장 (도서 구매 별도),"[게으른정원] / 독립서점, 동네책방, 큐레이션 책방, 반려동물 동반 가능 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 14:00~21:00토요일개점마감시간 : 14:00~21:00일요일개점마감시간 : 14:00~21:00, 휴무일 : 화요일, 수요일 / 전화: 01023523532",https://map.naver.com/v5/search/%EA%B2%8C%EC%9C%BC%EB%A5%B8%EC%A0%95%EC%9B%90,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,코너스툴,상시,성인 (개인 방문 적합),"(11350) 경기도 동두천시 동두천로 115 중앙프라자 4층 403호 | 위도:37.89170925, 경도:127.0546394",무료입장 (도서 구매 별도),"[코너스툴] / 독립출판물 단행복 영화 음악 전시와 클래스 맥주 커피 차와 수다가 있는 곳 , 리뷰 있음 / 운영정보: 평일개점마감시간 : 18:00~22:00일요일개점마감시간 : 10:00~22:00, 휴무일 : 월요일, 화요일, 토요일 / 전화: 01032977030",https://map.naver.com/v5/search/%EC%BD%94%EB%84%88%EC%8A%A4%ED%88%B4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,오키로북스,상시,성인 (개인 방문 적합),"(14709) 경기도 부천시 경인로 211-1 | 위도:37.48351988, 경도:126.77907",무료입장 (도서 구매 별도),"[오키로북스] / 코로나로 인한 일시 휴무 중. 주로 독립출판물을 다루는 동네서점 , 독립출판물 있음 / 운영정보: 일요일개점마감시간 : 13:00~19:00 / 전화: 01049071870",https://map.naver.com/v5/search/%EC%98%A4%ED%82%A4%EB%A1%9C%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,유어마인드,상시,성인 (개인 방문 적합),"(03703) 서울특별시 서대문구 연희로11라길 10-6 2층 우측 | 위도:37.56839464, 경도:126.9303023",무료입장 (도서 구매 별도),"[유어마인드] / 독립출판물과 아트북을 핵심으로 수입 서적, 음반, 굿즈를 함께 판매 , 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~20:00토요일개점마감시간 : 13:00~20:00일요일개점마감시간 : 13:00~20:00, 휴무일 : 화요일, 신정, 설, 추석, 크리스마스 / 전화: 07088218990",https://map.naver.com/v5/search/%EC%9C%A0%EC%96%B4%EB%A7%88%EC%9D%B8%EB%93%9C,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,미스터리 유니온,상시,성인 (개인 방문 적합),"(03765) 서울특별시 서대문구 이화여대길 88-11 | 위도:37.55934749, 경도:126.9436928",무료입장 (도서 구매 별도),"[미스터리 유니온] / 추리소설 전문서점 , 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~22:00토요일개점마감시간 : 13:00~22:00, 휴무일 : 일요일, 월요일 / 전화: 0260807040",https://map.naver.com/v5/search/%EB%AF%B8%EC%8A%A4%ED%84%B0%EB%A6%AC%20%EC%9C%A0%EB%8B%88%EC%98%A8,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방 생활의지혜,상시,성인 (개인 방문 적합),"(05562) 서울특별시 송파구 올림픽로10길 40 | 위도:37.50817501, 경도:127.0815727",무료입장 (도서 구매 별도),"[책방 생활의지혜] / 공기 서점, 도서 큐레이션 서점 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 10:00~20:00 / 전화: 01071047747",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%20%EC%83%9D%ED%99%9C%EC%9D%98%EC%A7%80%ED%98%9C,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,오렌지 탱고,상시,성인 (개인 방문 적합),"(05825) 서울특별시 송파구 중대로16길 12 201호 | 위도:37.49597914, 경도:127.1257635",무료입장 (도서 구매 별도),"[오렌지 탱고] / 카페 있음, 공간대여 가능 / 전화: 024016692",https://map.naver.com/v5/search/%EC%98%A4%EB%A0%8C%EC%A7%80%20%ED%83%B1%EA%B3%A0,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,사해책방,상시,성인 (개인 방문 적합),"(07947) 서울특별시 양천구 목동중앙북로 33-20 | 위도:37.54238884, 경도:126.8695296",무료입장 (도서 구매 별도),"[사해책방] / 다양한 국내외도서, 원데이클래스 소모임 등 공간 대여 가능, 카페 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 10:00~19:00, 휴무일 : 일요일 / 전화: 01067274278",https://map.naver.com/v5/search/%EC%82%AC%ED%95%B4%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,살롱드북,상시,성인 (개인 방문 적합),"(08739) 서울특별시 관악구 남부순환로231길 11 태주빌라 1층 | 위도:37.48039632, 경도:126.95698",무료입장 (도서 구매 별도),"[살롱드북] / 책과 술을 판매하는 서점 , 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 14:00~22:00토요일개점마감시간 : 14:00~22:00, 휴무일 : 일요일, 월요일 / 전화: 07040072466",https://map.naver.com/v5/search/%EC%82%B4%EB%A1%B1%EB%93%9C%EB%B6%81,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방여행마을,상시,성인 (개인 방문 적합),"(08752) 서울특별시 관악구 봉천로 401-1 2층 | 위도:37.48318843, 경도:126.9446607",무료입장 (도서 구매 별도),"[책방여행마을] / 여행 전문 독립 책방 , 독서모임 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 14:00~21:00토요일개점마감시간 : 14:00~21:00, 휴무일 : 일요일 / 전화: 01088207914",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%EC%97%AC%ED%96%89%EB%A7%88%EC%9D%84,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,재론북스,상시,성인 (개인 방문 적합),"(08777) 서울특별시 관악구 신림로 318 1층 101호 재론북스 | 위도:37.4825745, 경도:126.9302525",무료입장 (도서 구매 별도),"[재론북스] / 독립출판물과 북큐레이션 서점. 쌍화차 대추차 커피 등 판매 , 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:30~22:00토요일개점마감시간 : 10:30~21:00일요일개점마감시간 : 13:00~19:00, 휴무일 : 월요일 / 전화: 01098170314",https://map.naver.com/v5/search/%EC%9E%AC%EB%A1%A0%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
