source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
네이버 지역검색 API | 서울 강남구,독립서점,여행책가방,상시,성인 (개인 방문 적합),"서울특별시 강남구 광평로51길 22 한아름상가 205호 | 좌표:1271039293,374892423",장소 문의 (전화/홈페이지 참조),"서울 강남구에 위치한 독립서점 관련 장소 [여행책가방] (쇼핑,유통>서점). 전화: 정보없음",https://blog.naver.com/hellotravelbook,"single:0.95;couple:0.4;family:0.3;쇼핑,유통>서점;독립서점",2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 마포구,독립서점,카페꼼마 합정점,상시,성인 (개인 방문 적합),"서울특별시 마포구 포은로 49 | 좌표:1269068006,375519325",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 북카페 관련 장소 [카페꼼마 합정점] (음식점>카페,디저트). 전화: 정보없음",https://www.instagram.com/cafecomma_official,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 마포구,독립서점,카페 공명 망원책빵,상시,성인 (개인 방문 적합),"서울특별시 마포구 월드컵로13길 22-3 지하1층, 1층, 2층 | 좌표:1269087154,375556988",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 북카페 관련 장소 [카페 공명 망원책빵] (음식점>카페,디저트). 전화: 정보없음",https://cafegm.kr,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 마포구,독립서점,렉터스라운지 홍대,상시,성인 (개인 방문 적합),"서울특별시 마포구 와우산로29가길 54-6 지하1층, 지상1층 렉터스라운지 | 좌표:1269266828,375540325",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 북카페 관련 장소 [렉터스라운지 홍대] (음식점>카페,디저트). 전화: 정보없음",https://www.instagram.com/lectus.lounge,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 마포구,독립서점,채그로,상시,성인 (개인 방문 적합),"서울특별시 마포구 마포대로4다길 31 8층 채그로카페 | 좌표:1269442193,375356886",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 북카페 관련 장소 [채그로] (카페,디저트>북카페). 전화: 정보없음",https://www.instagram.com/check_grow,"single:0.85;couple:0.4;family:0.3;카페,디저트>북카페;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,토즈 모임센터 홍대점,상시,성인 (개인 방문 적합),"서울특별시 마포구 연남로 13 영상빌딩 3층 | 좌표:1269227770,375608537",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 스터디카페 관련 장소 [토즈 모임센터 홍대점] (임대,대여>장소대여). 전화: 정보없음",https://blog.naver.com/tozhongdae,"single:0.9;couple:0.4;family:0.3;임대,대여>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,토즈 신촌비즈센터,상시,성인 (개인 방문 적합),"서울특별시 마포구 서강로 136 아이비타워 15층 | 좌표:1269358867,375540253",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 스터디카페 관련 장소 [토즈 신촌비즈센터] (임대,대여>장소대여). 전화: 정보없음",https://www.instagram.com/toz_sinchon,"single:0.9;couple:0.4;family:0.3;임대,대여>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,카공족 망원역1호점,상시,성인 (개인 방문 적합),"서울특별시 마포구 동교로13길 20 2층 | 좌표:1269130730,375554805",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 스터디카페 관련 장소 [카공족 망원역1호점] (카페,디저트>스터디카페). 전화: 정보없음",https://www.instagram.com/mangwoncgz,"single:0.9;couple:0.4;family:0.3;카페,디저트>스터디카페;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,두드림 스터디룸,상시,성인 (개인 방문 적합),"서울특별시 마포구 고산길 4 성이빌딩3층 | 좌표:1269376538,375530485",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 스터디카페 관련 장소 [두드림 스터디룸] (서비스,산업>장소대여). 전화: 정보없음",https://www.instagram.com/do_dream_studyroom,"single:0.9;couple:0.4;family:0.3;서비스,산업>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,시츠프로브,상시,성인 (개인 방문 적합),"서울특별시 마포구 월드컵북로 94 1층 | 좌표:1269150695,375619832",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 스터디카페 관련 장소 [시츠프로브] (카페,디저트>카페). 전화: 정보없음",https://www.instagram.com/cafe_sitzprobe,"single:0.9;couple:0.4;family:0.3;카페,디저트>카페;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,복샘요가 &amp; 플라잉 마포역점,상시,성인 (개인 방문 적합),"서울특별시 마포구 토정로 320 주원빌딩 5층 | 좌표:1269439361,375393621",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 요가원 관련 장소 [복샘요가 &amp; 플라잉 마포역점] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/boksaemyoga,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,요가쿨라,상시,성인 (개인 방문 적합),"서울특별시 마포구 와우산로29마길 24-1 2층 | 좌표:1269261923,375552501",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 요가원 관련 장소 [요가쿨라] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/comet1264,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,복샘요가 전통요가 광흥창점,상시,성인 (개인 방문 적합),"서울특별시 마포구 토정로 195 2층 | 좌표:1269327302,375455574",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 요가원 관련 장소 [복샘요가 전통요가 광흥창점] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/boksaemyoga,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,사트얌요가 공덕점,상시,성인 (개인 방문 적합),"서울특별시 마포구 새창로 40 5층 사트얌요가 | 좌표:1269540392,375412451",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 요가원 관련 장소 [사트얌요가 공덕점] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/satyamyoga_seoul?igsh=eHhjbHRkenk2NWph,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,AAS YOGA &amp; LIFE,상시,성인 (개인 방문 적합),"서울특별시 마포구 양화진2길 13 3층 | 좌표:1269118739,375479761",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 요가원 관련 장소 [AAS YOGA &amp; LIFE] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/agast_art_studio,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,마음수련 명상센터 홍대점,상시,성인 (개인 방문 적합),"서울특별시 마포구 와우산로 117 2층 | 좌표:1269264402,375534045",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 명상센터 관련 장소 [마음수련 명상센터 홍대점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://blog.naver.com/meditationlife,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,마음수련 명상센터 상암점,상시,성인 (개인 방문 적합),"서울특별시 마포구 성암로11길 56 마포중동청구아파트상가 3층 303호 | 좌표:1269013393,375741429",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 명상센터 관련 장소 [마음수련 명상센터 상암점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,금빛요가명상센터,상시,성인 (개인 방문 적합),"서울특별시 마포구 백범로 205 105동 1층 104호 | 좌표:1269535482,375431382",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 명상센터 관련 장소 [금빛요가명상센터] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",http://pf.kakao.com/_xacfGG,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,브레인트레이닝센터 공덕명상점,상시,성인 (개인 방문 적합),"서울특별시 마포구 마포대로8길 9 영명빌딩 2층 브레인트레이닝센터 공덕점 | 좌표:1269538339,375465343",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 명상센터 관련 장소 [브레인트레이닝센터 공덕명상점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://youtube.com/@김다원의브레인허그,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,조용한 힐링,아함 요가센터,상시,성인 (개인 방문 적합),"서울특별시 마포구 성미산로2길 43 401호 | 좌표:1269105704,375565897",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 명상센터 관련 장소 [아함 요가센터] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",http://cafe.daum.net/Gangadevi,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,비아꼬레아,상시,성인 (개인 방문 적합),"서울특별시 마포구 마포대로4다길 18 | 좌표:1269439972,375361588",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 고궁 관련 장소 [비아꼬레아] (서비스,산업>여행사). 전화: 정보없음",http://www.seulstorytour.com/ko/,"single:0.75;couple:0.4;family:0.3;서비스,산업>여행사;고궁",2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,고궁떡집,상시,성인 (개인 방문 적합),"서울특별시 양천구 목동동로 387 105호 | 좌표:1268798962,375355848",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 고궁 관련 장소 [고궁떡집] (전통식품>떡,한과). 전화: 정보없음",http://	kokung.wdw.kr,"single:0.75;couple:0.4;family:0.3;전통식품>떡,한과;고궁",2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,고궁빌라,상시,성인 (개인 방문 적합),"서울특별시 서대문구 세검정로4가길 37 | 좌표:1269514880,375941990",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 고궁 관련 장소 [고궁빌라] (시설,건물>주택). 전화: 정보없음",https://map.naver.com/v5/search/%EA%B3%A0%EA%B6%81%EB%B9%8C%EB%9D%BC,"single:0.75;couple:0.4;family:0.3;시설,건물>주택;고궁",2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,서화한복,상시,성인 (개인 방문 적합),"서울특별시 종로구 사직로 137 지층 | 좌표:1269739658,375760345",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 고궁 관련 장소 [서화한복] (임대,대여>한복대여). 전화: 정보없음",http://www.instagram.com/seohwahanbok,"single:0.75;couple:0.4;family:0.3;임대,대여>한복대여;고궁",2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,원데이한복,상시,성인 (개인 방문 적합),"서울특별시 종로구 사직로 137 지하층 | 좌표:1269738667,375760543",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 고궁 관련 장소 [원데이한복] (임대,대여>한복대여). 전화: 정보없음",http://www.onedayhanbok.com/,"single:0.75;couple:0.4;family:0.3;임대,대여>한복대여;고궁",2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,만덕사,상시,성인 (개인 방문 적합),"서울특별시 마포구 서강로18길 22 | 좌표:1269357701,375530782",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 사찰 관련 장소 [만덕사] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EB%A7%8C%EB%8D%95%EC%82%AC,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,석불사,상시,성인 (개인 방문 적합),"서울특별시 마포구 마포대로4다길 23-6 | 좌표:1269447527,375359351",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 사찰 관련 장소 [석불사] (불교>절,사찰). 전화: 정보없음",https://www.facebook.com/seokbulsa/about,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,성림사,상시,성인 (개인 방문 적합),"서울특별시 마포구 월드컵북로15안길 15 | 좌표:1269115420,375629760",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 사찰 관련 장소 [성림사] (불교>절,사찰). 전화: 정보없음",http://성림사.net,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,법화사,상시,성인 (개인 방문 적합),"서울특별시 마포구 상암동 24-6 | 좌표:1268980625,375733000",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 사찰 관련 장소 [법화사] (불교>절,사찰). 전화: 정보없음",https://blog.naver.com/bubhwasa1,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 마포구,역사·문화,법화경수행원,상시,성인 (개인 방문 적합),"서울특별시 마포구 대흥로 24 | 좌표:1269378900,375430550",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 사찰 관련 장소 [법화경수행원] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EB%B2%95%ED%99%94%EA%B2%BD%EC%88%98%ED%96%89%EC%9B%90,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 마포구,자연·공원,서울둘레길15코스(노을하늘공원),상시,성인 (개인 방문 적합),"서울특별시 마포구 상암동 482-49 | 좌표:1268803249,375671266",장소 문의 (전화/홈페이지 참조),"서울 마포구에 위치한 둘레길 관련 장소 [서울둘레길15코스(노을하늘공원)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B815%EC%BD%94%EC%8A%A4%28%EB%85%B8%EC%9D%84%ED%95%98%EB%8A%98%EA%B3%B5%EC%9B%90%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 마포구,자연·공원,양산도 등촌점,상시,성인 (개인 방문 적합),"서울특별시 강서구 공항대로 519 1층 101호 | 좌표:1268641314,375516701",장소 문의 (전화/홈페이지 참조),서울 마포구에 위치한 둘레길 관련 장소 [양산도 등촌점] (음식점>일식>일식당). 전화: 정보없음,https://app.catchtable.co.kr/ct/shop/ysngsando_deungchon,single:0.8;couple:0.4;family:0.3;음식점>일식>일식당;둘레길,2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
